"Date/Time","Internal Natural vent.","Sensible Cooling","Mech Vent + Nat Vent + Infiltration","External Infiltration","Total Cooling","Relative Humidity","Fanger PMV","Zone Heating","General Lighting","Computer + Equip","Occupancy","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","Electricity","Gas","Heating (Gas)","Cooling (Electricity)","DHW (Electricity)","Outside Dry-Bulb Temperature",
,"kW","kW","ac/h","kW","kW","%","","kW","kW","kW","kW","kW","kW","kW","°C","°C","°C","kW","kW","kW","kW","kW","kW","kW","°C",
"03.01.2002 23:00:00","-5.853768","0","0.2557852","-37.96853","0","33.75503","-1.261535","5.27067","0","8.069477","0","0","5.27092","0","18.00668","18.8672","18.43694","8.069478","0","8.069478","6.200788","6.200788","0","0","6.6625",
"04.01.2002","-5.585371","0","0.2637392","-41.61772","0","33.55654","-1.296389","11.8399","0","8.069477","0","0","11.8399","0","17.89122","18.72739","18.3093","8.069478","0","8.069478","13.92929","13.92929","0","0","5.9625",
"04.01.2002 01:00:00","-5.380593","0","0.2751312","-46.55565","0","33.20667","-1.323526","18.93897","0","8.069477","0","0","18.93897","0","17.80267","18.60744","18.20506","8.069478","0","8.069478","22.28114","22.28114","0","0","5.1375",
"04.01.2002 02:00:00","-5.200265","0","0.288936","-53.00017","0","32.53049","-1.35149","26.98284","0","8.069477","0","0","26.98284","0","17.71219","18.49247","18.10233","8.069478","0","8.069478","31.74452","31.74452","0","0","4.1125",
"04.01.2002 03:00:00","-4.959966","0","0.302352","-59.80606","0","31.58782","-1.381059","35.16144","0","8.069477","0","0","35.16144","0","17.61939","18.37893","17.99916","8.069478","0","8.069478","41.3664","41.3664","0","0","3.075",
"04.01.2002 04:00:00","-4.604772","0","0.3109585","-64.72095","0","30.429","-1.410702","41.42073","0","8.069477","0","0","41.42074","0","17.53286","18.27258","17.90272","8.069478","0","8.069478","48.73028","48.73028","0","0","2.325",
"04.01.2002 05:00:00","-4.221748","0","0.3169317","-68.60941","0","29.37755","-1.437032","47.0442","0","8.069477","0","0","47.04427","0","17.46416","18.17562","17.81989","8.069478","0","8.069478","55.34613","55.34613","0","0","1.725",
"04.01.2002 06:00:00","-0.285871","0","0.3660611","-101.0311","0","23.1591","-1.095437","297.474","0","8.069477","0","0","284.5459","0","20.8764","18.38462","19.63051","8.069478","0","8.069478","349.9694","349.9694","0","0","1.125",
"04.01.2002 07:00:00","0","0","0.3752029","-106.706","0","22.29379","-0.9436092","215.3185","0","8.069477","0","0","215.3185","0","21","18.61713","19.80857","8.069478","0","8.069478","253.3159","253.3159","0","0","0.65",
"04.01.2002 08:00:00","0","0","0.5172175","-110.2606","0","21.85718","-0.9073375","151.4123","183.2924","16.13895","13.44018","0","117.7911","-6.05187","21","18.98335","19.99167","16.13895","183.2924","220.2176","178.1321","178.1321","0","20.78626","0.25",
"04.01.2002 09:00:00","0","0","0.6551415","-111.0062","0","21.87859","-0.8772624","155.4658","183.2924","32.27791","26.88036","13.96726","93.4731","-17.70232","21","19.26667","20.13333","32.27791","183.2924","257.1428","182.901","182.901","0","41.57251","0.1625",
"04.01.2002 10:00:00","0","0","0.7784384","-101.7321","0","22.52665","-0.8334938","138.9788","183.2924","48.41686","40.32054","42.28143","63.28989","-37.94405","21","19.64218","20.32109","48.41686","183.2924","294.0681","163.5044","163.5044","0","62.35878","1.2",
"04.01.2002 11:00:00","-0.006342","0","0.8950985","-88.32067","0","23.78796","-0.7875736","112.7673","183.2924","64.55582","53.76072","56.18796","36.45365","-63.00036","21.00074","19.99679","20.49877","64.55582","183.2924","330.9932","132.6674","132.6674","0","83.145","2.8",
"04.01.2002 12:00:00","-0.28071","0","0.8770725","-76.91581","0","24.77276","-0.750398","83.5668","183.2924","64.55582","53.6975","63.18044","22.3742","-67.17624","21.04243","20.23992","20.64117","64.55582","183.2924","330.9932","98.3139","98.3139","0","83.145","4.275",
"04.01.2002 13:00:00","-1.260867","0","0.5902831","-69.12531","0","24.84454","-0.7149749","55.19592","183.2924","32.27791","26.68917","71.66236","29.82555","-35.22777","21.19089","20.38944","20.79017","32.27791","183.2924","257.1428","64.93637","64.93637","0","41.57251","5.3625",
"04.01.2002 14:00:00","-1.665084","0","0.7200278","-64.91103","0","25.15339","-0.6914332","50.93804","183.2924","48.41686","39.86154","57.57764","16.05038","-52.91188","21.23451","20.48724","20.86088","48.41686","183.2924","294.0681","59.9271","59.9271","0","62.35878","5.95",
"04.01.2002 15:00:00","-1.461841","0","0.857002","-64.39451","0","25.91424","-0.6789495","51.30862","183.2924","64.55582","53.18705","51.73327","8.244376","-73.18552","21.21341","20.5761","20.89475","64.55582","183.2924","330.9932","60.36308","60.36308","0","83.145","6.0375",
"04.01.2002 16:00:00","-1.204323","0","0.8643437","-67.95625","0","26.16541","-0.6827237","57.37652","183.2924","64.55582","53.25634","37.51369","10.12957","-72.41698","21.18444","20.55234","20.86839","64.55582","183.2924","330.9932","67.50179","67.50179","0","83.145","5.5625",
"04.01.2002 17:00:00","-1.313627","0","0.6047873","-76.13868","0","25.66303","-0.7032391","63.63227","183.2924","32.27791","26.63437","17.15987","34.8615","-35.18869","21.19428","20.387","20.79064","32.27791","183.2924","257.1428","74.8615","74.8615","0","41.57251","4.4875",
"04.01.2002 18:00:00","-1.393763","0","0.4760776","-81.55663","0","24.75082","-0.7251061","67.19827","183.2924","16.13895","13.31258","0","49.74761","-15.96394","21.20516","20.23141","20.71829","16.13895","183.2924","220.2176","79.05679","79.05679","0","20.78626","3.75",
"04.01.2002 19:00:00","-2.55385","0","0.3434814","-84.89926","0","24.00937","-0.7218707","61.79793","183.2924","8.069477","0","0","61.79793","0","21.31684","20.19822","20.75753","8.069478","183.2924","191.3619","72.70345","72.70345","0","0","3.2875",
"04.01.2002 20:00:00","-10.9723","0","0.327646","-70.23819","0","27.0976","-0.952943","3.927258","0","8.069477","0","0","3.931183","0","19.25894","19.71292","19.48593","8.069478","0","8.069478","4.620304","4.620304","0","0","2.7875",
"04.01.2002 21:00:00","-9.603206","0","0.3169843","-66.12199","0","28.82101","-1.206685","21.14791","0","8.069477","0","0","21.15601","0","18.17365","19.24971","18.71168","8.069478","0","8.069478","24.87989","24.87989","0","0","2.35",
"04.01.2002 22:00:00","-7.986055","0","0.320087","-68.6734","0","29.25638","-1.280955","30.40545","0","8.069477","0","0","30.40545","0","17.94425","18.99603","18.47014","8.069478","0","8.069478","35.77112","35.77112","0","0","1.8875",
"04.01.2002 23:00:00","-7.252972","0","0.324636","-71.52663","0","29.38542","-1.316093","36.93974","0","8.069477","0","0","36.93974","0","17.82514","18.82967","18.3274","8.069478","0","8.069478","43.45852","43.45852","0","0","1.45",
"05.01.2002","-6.726308","0","0.3290408","-74.54086","0","29.44429","-1.342744","42.51892","0","8.069477","0","0","42.51892","0","17.73794","18.70026","18.2191","8.069478","0","8.069478","50.02226","50.02226","0","0","0.9875",
"05.01.2002 01:00:00","-6.261526","0","0.3318033","-75.95182","0","29.42652","-1.364963","46.12716","0","8.069477","0","0","46.12716","0","17.66583","18.58842","18.12712","8.069478","0","8.069478","54.26725","54.26725","0","0","0.8",
"05.01.2002 02:00:00","-5.817245","0","0.3328407","-76.40434","0","28.78306","-1.386818","48.45737","0","8.069477","0","0","48.45737","0","17.60558","18.49006","18.04782","8.069478","0","8.069478","57.00867","57.00867","0","0","0.7375",
"05.01.2002 03:00:00","-5.407969","0","0.3320664","-76.33344","0","27.98989","-1.407592","50.08347","0","8.069477","0","0","50.08348","0","17.55497","18.40282","17.9789","8.069478","0","8.069478","58.92173","58.92173","0","0","0.7",
"05.01.2002 04:00:00","-5.027331","0","0.3311171","-76.07474","0","27.29176","-1.425317","51.85391","0","8.069477","0","0","51.85391","0","17.51875","18.32327","17.92101","8.069478","0","8.069478","61.0046","61.0046","0","0","0.7",
"05.01.2002 05:00:00","-4.678965","0","0.330604","-75.92429","0","26.67179","-1.441062","53.68005","0","8.069477","0","0","53.68005","0","17.4886","18.24703","17.86781","8.069478","0","8.069478","63.15301","63.15301","0","0","0.7",
"05.01.2002 06:00:00","-0.343506","0","0.3705226","-103.7949","0","21.37841","-1.096074","294.3355","0","8.069477","0","0","281.6312","0","20.87938","18.47335","19.67636","8.069478","0","8.069478","346.2771","346.2771","0","0","0.7",
"05.01.2002 07:00:00","0","0","0.3734991","-105.2581","0","21.26928","-0.9407344","207.9814","0","8.069477","0","0","207.9814","0","21","18.71358","19.85679","8.069478","0","8.069478","244.6839","244.6839","0","0","0.7",
"05.01.2002 08:00:00","0","0","0.5114501","-104.8817","0","21.56503","-0.8987979","138.7807","183.2924","16.13895","13.44018","0","108.6883","-8.618347","21","19.08957","20.04478","16.13895","183.2924","220.2176","163.2714","163.2714","0","20.78626","0.7625",
"05.01.2002 09:00:00","0","0","0.6490232","-104.1625","0","22.16748","-0.8696099","142.1833","183.2924","32.27791","26.88036","3.773887","84.05291","-18.90569","21","19.3271","20.16355","32.27791","183.2924","257.1428","167.2745","167.2745","0","41.57251","0.8625",
