H1,H2,H3,H4,H5,H6,H7,H8,H9,HC1,HC2,HC3,HC4,HC5,HC6,HC7,HC8,I1,I2,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,O11,P1,P2,S1
156.9322927855,145.2275700816,117.2872016282,97.9360282522,204.238280078,53.1695951433,47.9545575936,46.2197247719,55.3697552178,92.5115545228,166.2707715032,137.525588331,140.1996150342,78.7383002246,51.1504868442,55.0719249074,32.9956824047,226.913104959,70.3599910866,26.9365436973,140.8315441757,105.2625694081,111.5578818413,18.1144867372,28.2240027955,28.3014689451,78.7045984845,68.8127982797,90.136004621,31.4006626517,90.3448570108,31.7621080907,179.9335125504
353.0801524706,325.3770598877,263.1556011179,220.115710575,456.3096560456,118.0232061781,106.3292817888,102.4149415761,121.9991756682,206.6102994138,373.6961308366,308.7045352597,312.7263286808,175.8309928228,114.5702047286,122.1353884817,73.5737470205,534.5017421257,155.2144337246,60.359939379,315.5483177079,236.2716862173,249.8497226086,40.3061470739,63.1579087423,63.376305781,176.6129109715,154.1119961472,199.6163402335,70.0917011318,202.3278823636,70.5559269285,404.2748134684
385.9852713858,356.5811569958,288.3358001384,241.2192803815,501.0479025277,130.296848789,117.4746994081,113.3517682758,135.9333404559,227.1635243797,408.8862747967,337.8620326922,343.7771754664,193.3900373395,125.5701421262,135.071195994,81.0928493799,570.6300668337,172.5452021479,66.276325481,345.734497384,258.3960562036,274.1728275849,44.4589819134,69.3840068723,69.4740755867,193.4821379334,169.1647957709,221.5219295055,77.070199052,221.5712823744,77.8960132362,442.3365516864
215.520402599,199.0432048053,160.8936344938,134.6620388467,279.8871293428,72.8484595524,65.6600656034,63.3076321623,75.9842241032,126.8492938345,228.5331009562,188.8489641562,192.1495477491,108.1702307241,70.129482108,75.4384782082,45.1834937837,312.483481693,96.5160833538,36.990065453,193.2477825266,144.2846080609,152.8435209174,24.827939439,38.800191729,38.8028097951,108.2188229166,94.6175976346,123.6248166742,43.0811488066,123.5087973907,43.548655565,247.4085797568
311.8514916395,288.2512931242,232.901990869,194.8518895434,405.166816376,105.5214661614,95.0987787921,91.7046871306,110.0747623399,183.5776804137,330.6804718381,273.2587284381,278.1889117814,156.549612464,101.5526168278,109.2786704974,65.4627260997,455.884840413,139.8013378289,53.5235863764,279.733147803,208.8798772603,221.4442514693,35.9648746699,56.1257100398,56.1762355857,156.5893574006,136.9087965773,179.0184471662,62.3613064082,178.9155912331,63.0719744732,357.9927176784
373.101806065,344.5568751854,278.6156914901,233.4024985886,484.4894507645,126.2581666657,113.7618006224,109.7114678615,131.7099024914,219.4822707442,395.3026538026,326.7892000705,332.6757068668,186.918685039,121.3954362471,130.7176992257,78.3186159196,548.4160758468,167.288672507,64.1491628383,334.2417706204,249.8434139718,264.9940096524,43.0342959239,67.0320066394,67.150945881,186.9851547405,163.4303959142,214.4592162832,74.5303657997,214.0107262983,75.4596744916,427.4528296685
352.492365092,325.1336635498,262.920744128,220.3560635674,457.0419408083,119.0948474156,107.3174702286,103.5306153375,124.2916518323,207.1210416195,373.3589962838,308.3812857832,313.8506628917,176.2615240803,114.506619766,123.3408766061,73.8851063205,515.6112566634,157.7848391062,60.4792710497,315.8319247383,235.9211311996,250.0882507094,40.606991693,63.2100062608,63.3515848034,176.8299867821,154.3625120766,202.3373433984,70.2639854616,201.7772613528,71.185140432,403.7385690621
536.4623193188,494.444073588,399.0641923587,334.6147631949,693.7634110411,180.6570471994,162.7500099187,157.1969667078,189.0947172621,313.7674943144,567.5719608507,469.3727196267,476.4391186038,267.480795022,174.4639997251,187.6020766497,112.3407760798,866.3354347049,239.3727040863,92.0278111788,479.7185071703,359.1174950345,381.8728579182,61.8767435882,96.3464780919,96.5860110326,268.9073781525,234.9796585226,308.176025892,106.5704676238,305.7170010457,108.011214397,614.5336508965
581.040042893,536.8147000116,432.3022633574,363.3149592022,751.022678331,193.4366155546,174.8398654363,169.1249572398,204.6207079314,341.2951206011,615.6183567251,509.0659321866,513.1828226917,289.1495454786,188.5338887085,202.745256994,121.5247542354,923.6773010685,258.3088018342,99.075439661,518.8616286459,387.7593727812,413.4791962515,66.6922340308,104.3782408306,104.6792461865,291.7103920381,255.1807936205,334.9319309342,114.7415673645,328.4878826645,117.117150836,666.9602073008
523.4072741498,484.0485477596,388.4575431218,327.4724192046,673.75178017,171.4543840066,155.701804897,149.6135027985,181.3317596283,308.6029589899,555.2208639006,459.1397426045,456.5323007448,258.887070008,168.5801016486,181.3577838408,108.8721438302,809.9008182709,229.025947598,87.8366933539,464.8804060079,347.7213326698,368.855197256,58.9853927527,94.2377116061,94.2258549624,262.9380793638,230.1635605584,303.2996760556,101.5406394229,290.5362172703,105.3903323122,601.6814963197
318.5708349824,286.92892283,233.7296611782,199.2660164314,406.5279423778,101.1452850923,92.2290935776,89.2577333189,107.395918532,187.6664492366,337.3826077367,279.4997082584,273.7328716212,156.995367765,100.5005820896,106.8045878396,62.8520108636,465.8510576026,137.1668330446,53.0885737519,280.2902048141,210.8995725698,218.4331417184,35.6800207064,57.4175463249,57.3836522185,160.0368857864,140.2055160615,184.7979221654,60.9991188352,165.8356122674,63.9168937019,366.4211058166
172.9295352316,126.438948416,114.794035043,107.9429781517,214.9476572219,40.8883849086,44.8798560902,43.3085567466,56.9808499842,102.0217468581,181.9821655238,149.8966598371,142.7964162355,84.253085187,48.3066797562,43.4698543513,20.5956313573,218.9290071836,73.8526558913,28.6829747014,149.3517415025,113.3739922207,114.2574305309,18.5345506466,30.6958251813,31.1640013653,86.7938714431,75.9807981005,100.8240472383,33.1039615172,67.8192043346,30.7373121563,193.6405347951
8.1636516136,7.5599054441,6.0753849184,5.1008348048,10.6356393332,2.8102622408,2.5536065324,2.4582905413,2.9648612263,4.829988282,8.6565568544,7.1533698544,7.2989488756,4.1168940226,2.6936707263,2.8978805324,1.7219959512,11.0503380618,3.7318972264,1.402857484,7.341372241,5.4879379212,5.8512477867,0.9584340388,1.4700001456,1.4700000644,4.0991978384,3.5839999104,4.7264004816,1.6251882248,4.7040005404,1.6799949964,9.371537112
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.949904752,89.5262991641,72.5441408877,60.6326699244,123.9612270714,32.0793040842,29.1141772281,27.7195753923,32.2744327769,56.8893155527,103.6302505818,85.0517675095,84.2927508933,47.619124163,30.8794894033,33.035506499,20.2596323586,127.1596168651,40.9699364256,16.4158701493,85.991877398,64.8964886858,67.8874437422,10.7602162573,16.4451718413,17.3460007599,48.7538542797,42.2911989427,46.5690118874,19.254723698,54.6163602594,19.414752019,111.3910564754
37.5527974226,34.5705068533,27.9117287926,23.4638401021,48.2999457321,12.3667864914,11.2515267088,10.8584943869,13.0343898742,21.8562213296,39.8201615302,32.9055013302,33.1882874178,18.8129981379,12.0935059134,13.0384573082,7.736381823,53.4410748682,16.5234640071,6.4172922979,33.4777069379,24.8816387036,26.2612419087,4.2327897707,6.7620006698,6.7620002962,18.856310053,16.4863995878,21.3272492759,7.4633077725,21.1619857002,7.4015779706,43.1090707152
138.7820774312,127.8931044106,103.4535590715,86.7141916816,179.6095493853,46.7083695882,42.1139157018,40.604909623,48.7065750926,81.3673050053,147.1361961681,121.6072875248,123.3864178594,69.4125346662,45.0490204942,48.3772886481,28.9760118855,199.9694617362,61.8745713818,23.7964851298,124.2564686741,92.7668706451,98.1251195428,15.9286518518,24.8457777786,24.9201450047,69.6863632417,60.9279984768,79.1389568558,27.6810089315,79.2371486071,27.9301641433,159.316130904
297.156918735,274.7312030031,222.0282400146,185.6703868947,386.2203650183,100.5490879417,90.6369378505,87.3723220406,104.8004165578,174.9766141822,315.0986695002,260.3826627002,265.1326472938,149.195441551,96.798462931,104.1217794243,62.4101732677,435.3023740061,133.1415296422,51.0130295746,266.5998296295,199.0704682383,211.0661222718,34.2695864118,53.5077816398,53.5406411971,149.2108012909,130.4575967386,170.4581371444,59.4255821958,170.7245189233,60.0609161936,341.1239508768
395.1207380982,365.3218019466,295.1381176391,246.8804045523,513.1313624253,133.5682225562,120.4154286446,116.1171613319,139.3772983842,232.4983011904,418.9676046802,346.223100953,352.2345752024,198.2580968682,128.6139039685,138.3920574932,82.9834048702,584.4015622698,176.9249492483,67.7788181291,354.2950700181,264.5250472693,280.7718286391,45.541855851,71.0759628572,71.1234973142,198.4011753415,173.4655956634,226.8080831867,78.970861965,226.8175952106,79.7918101557,453.5823962208
517.5757954242,478.6713449328,386.6304112014,323.3929266243,672.2420251977,175.1054701665,157.8737359506,152.281767414,182.8133155783,304.5788724776,548.8016758498,453.523648769,461.4577445785,259.7384836626,168.5116660707,181.4495439103,108.8071840755,775.088066265,231.9578126197,88.7838993143,464.038130104,346.6043261139,368.3793825398,59.7103584269,93.1398596503,93.1863213781,259.8891429034,227.2255943194,297.482766145,103.4252566564,297.1748500666,104.4651874442,594.1554529008
636.543653583,588.6234666791,475.6611382695,397.9802551962,826.64923593,215.1224451152,194.0611608964,187.2078620983,224.5392332271,373.6084628623,674.4793503504,557.9595146636,566.8907262081,319.1267423176,207.3393673831,223.059901428,133.705285677,1029.157045812,285.2606766167,109.0121623875,570.4752275475,427.2777410642,454.6695024542,73.4478847004,114.3660113277,114.3689264889,319.6230249719,279.6252069985,366.3750198282,126.7839962021,365.8903268171,127.479255153,730.3679375877
714.5185782924,658.5973796026,531.541584355,445.1765512264,923.3132175394,240.4899687775,217.0200774773,209.6024959734,252.0313309181,417.6014605734,755.5428250126,624.2902424153,634.3162067755,356.2071523679,232.0683393269,250.1613348618,149.758207867,1127.4078126209,318.4664511862,121.8770244877,637.4348604722,478.0181744766,509.3291680658,82.2238548645,128.1092627517,128.4178417906,358.3180894129,313.2356155342,410.3095893254,141.2825843822,407.915219474,143.034620181,817.838273448
740.150452225,682.3619417636,550.2866271162,461.5830151498,956.4185382797,248.1231634476,224.2238454971,216.5919400243,260.8378427536,433.7250210037,783.1525298822,647.6063779898,655.0000073655,368.666586055,240.838651055,259.1094143361,155.3565147579,1194.224635464,328.9981088078,126.3388933111,660.403703967,494.7906508899,527.391171687,85.2879576494,133.0182401582,133.2504863032,371.3873240886,324.4222468581,425.7662903155,146.1030704924,421.2594001554,148.643569037,848.3666027357
577.7028880078,533.6398757612,429.8365036174,361.0560384071,746.8435825978,192.4489333822,173.8809310302,168.2305226974,203.4330498878,339.2692991862,612.0467910799,506.1556638488,510.4817738638,287.5139525222,187.4588222948,201.5857325658,120.8001159613,918.6021116037,256.8956498623,98.5603859934,516.0274975544,385.6435494537,411.1210560542,66.3241189167,103.7820102794,104.07722717,290.0248026248,253.7471936563,332.9866457294,114.1612279634,326.6898072766,116.4608256571,663.1782400824
361.6949776446,334.3995761992,268.3704589507,226.4605148568,468.8781779713,120.5379067973,108.5015051294,105.0869372286,126.6686037764,212.7284647746,383.751274326,317.3112165927,320.7124546868,180.507730205,117.1763373189,125.6864084006,74.7603842686,558.8642742418,161.2550628198,61.6652473388,323.7162945928,241.6791240511,255.8175271893,41.4608331486,65.0668253211,65.0823203761,181.6583977587,159.1463797582,208.7060756771,71.7958219031,202.5139134654,72.88681253,416.0154599412
184.4985264674,170.0858438058,137.3514090743,115.2788665885,239.3011995674,62.0093863642,55.8804898378,53.9688906086,64.833239375,108.6088484303,195.6006289586,161.6661587094,163.9898660315,92.430285136,59.8507617809,64.3466057114,38.3694297935,267.5368137462,82.4084739811,31.5925578746,165.2222512984,123.4067838601,130.4615279514,21.2277196555,33.2220032906,33.2231552111,92.6418711374,80.998397975,106.2503398309,36.7782271892,104.5249976075,37.284666953,211.7967387312
79.6104795763,69.5066106189,56.7137478667,49.7404167098,101.6730466214,24.5966090166,22.7856133327,22.1647678084,26.9399580346,46.6562654202,83.9482812179,69.4980529298,69.4282817504,39.2903447731,24.9196812648,25.6633643745,14.3914061396,111.1703286333,34.9006973756,13.5979034358,70.8293381611,52.8733418013,54.6933876429,9.002718979,14.1120013978,14.2389868617,39.7436712739,34.9470023426,45.6911911977,15.8120729827,40.4065069066,15.3193010466,90.1545824928
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118.9156861004,109.0568784179,88.2426448103,73.4520211891,149.3441981472,38.704920221,35.237240057,33.2579311506,38.1729209988,69.3707705958,125.1194592721,103.3783921038,100.6388861246,57.266707988,37.071540651,39.6600834039,24.7194618843,146.9067947368,48.364900836,19.4655924747,103.0701185115,78.2523360668,81.8777672485,12.8938614728,19.1046232294,20.9675705529,59.0284488677,51.0699491714,49.8961460183,23.424042208,65.5190061047,23.655280171,135.2857165318
298.2308482843,275.2908163527,222.4918429339,185.8262972888,382.8451880338,98.0318859682,88.7100021427,85.2377630502,100.8764370942,175.1450287154,316.4474436032,260.8856704485,260.3495431932,147.5376042482,95.8290598406,102.4127157374,62.3653733858,441.2377419486,128.0335004379,50.3324459103,264.6566798597,199.040227479,210.3796342626,33.515621309,53.2638011119,53.5508037831,149.6214528585,130.5532661675,157.4752826164,59.1838060744,168.9084316186,59.9761833171,342.0553605353
486.6899897502,449.2216505214,362.7013809272,303.4876256205,627.5251110621,161.5532377861,145.9537853099,140.5748489998,167.9388111089,285.3923019506,515.1989112682,425.8233578715,428.1989936577,241.803570087,157.6616362384,168.1449187785,101.7696807372,738.5403011504,212.4506180552,82.7101256582,433.4296953302,325.0020065146,344.4932679541,55.2685422587,87.2319772918,87.4369464388,243.7555114104,212.8895946778,275.2166008928,96.4818082844,277.9017356875,97.3238433255,557.7470812362
659.3539866861,609.7316532813,492.0694734911,411.957038178,852.4533443283,219.3754241778,197.9549825215,191.6109430603,229.7330188513,387.7163927633,698.9502484518,577.1970161238,582.5049642433,329.4243422641,213.2410989682,228.7741032578,138.3000747727,1035.6527299871,290.2928078126,111.8271958065,588.8850800421,439.6293163791,468.8101921737,75.4150165076,118.3135350438,118.2872910447,329.9193541058,288.5963583698,377.646997266,130.7309449958,376.1561947282,131.5522553408,756.2111085329
802.6694027638,743.3468051187,599.6723257319,501.4979076061,1039.5868110359,267.8671276999,242.5310566011,234.4484626652,282.2154407867,472.4022344205,851.1564174238,702.5812977758,711.7916766495,401.0705966047,260.1709360158,280.116298313,168.3736840957,1287.1904997364,355.7556204384,136.4572576366,718.2131396737,536.0297574503,572.8461309536,92.0914145368,144.0919077998,143.9055474797,401.9589551205,351.7528105286,461.2340345351,159.2211130093,459.3160665694,159.9106558991,921.3062857986
870.2363453392,807.1509949969,650.6167155471,544.6203168246,1129.2407675102,292.6600958652,264.9415440039,255.6763201681,307.6193788399,512.6633516586,923.7427754262,763.3991055029,773.3311305196,436.0508536345,283.5490929611,305.2412539277,183.008129766,1402.6736341543,387.9598122859,148.515088601,779.8325489481,583.3639209451,623.290609961,100.2297718391,156.4625037528,156.2489954637,437.4289246085,381.9394098246,501.2442337935,172.7942237106,498.3088138734,173.0167472667,1000.005920564
920.6746363696,852.2037188653,687.4949989342,575.7144593183,1194.1721636925,310.3169240758,280.9925361354,271.227547197,325.1182651976,542.1283663443,975.8865424028,807.3446454517,818.2442819317,461.3995815828,300.8010056632,323.7087516925,193.8054643459,1412.232556994,411.1938802233,157.211059091,824.1819124077,617.3563799178,660.7992706174,106.575931509,165.4086979854,165.5748236341,462.5550159339,404.7011215582,531.5053671138,182.449244665,528.3734172752,182.9333183345,1056.6011590327
922.117033745,851.3015187872,686.0004366493,575.1973484522,1191.6588159325,309.5800625742,280.0390142306,270.8428645765,325.9160335183,540.6263320556,975.9293977793,806.2802401668,817.1778875676,459.5901478218,300.1382057828,323.4102776173,193.7774645201,1404.8314005673,409.5355273772,156.4532694861,821.9231246862,616.1002534198,659.7899020636,106.1666990317,165.5335817526,165.840443921,462.6286474328,404.4338931606,531.1341527128,181.4163004293,526.0538966357,183.4635142491,1056.4585413094
814.6055175115,751.4255751906,605.7052125942,508.1826080492,1052.5480174143,272.6679502411,246.627582012,238.2437111376,287.0263895974,477.7043456203,862.2660788678,712.8238478172,720.0622348586,405.7040224804,265.0740348917,285.2483895537,171.0851977218,1312.6616587672,361.682297629,138.9823734443,726.6651436933,544.1527164987,580.5449999294,93.8422661165,146.4616481826,146.7024724659,408.8448847139,357.0946960874,469.019031572,160.560146152,463.4276625087,163.39990352,933.3002466687
696.523605344,643.8396982515,518.1761497494,435.3446769459,898.2097770699,229.7671733442,208.3834985081,201.4397504515,245.0642452216,409.7144145573,738.0839779942,610.2559681842,610.9359451696,345.5495608135,225.6369983358,242.7876231542,145.9546968152,1110.5284192789,308.0030747338,117.9002005821,619.9194200287,463.6630601344,495.4458117594,79.6243568501,125.2440124051,125.4914650651,349.6653481107,305.5728277706,402.4266669254,136.2669005936,392.0596516088,139.9452134808,799.6893875774
504.0330540308,466.1623604455,374.326524861,315.2696070384,649.270607888,165.1039606871,149.8472902875,144.139702555,174.74271675,297.0935172542,534.8638524538,442.189479573,440.0898680879,249.4801974056,162.3229200818,174.6240995828,104.7651134813,780.9850870007,220.7493258242,84.6227562152,447.9663582374,335.1386961894,355.0527101834,56.8665878542,90.7285594118,90.7535124188,253.1843307142,221.6354320001,292.1024709165,97.8932538506,279.7573881015,101.4473635773,579.453838754
293.0990746376,263.5221502261,214.5199004782,183.1356065745,374.6317741281,93.2004250033,84.8926460626,82.3659548656,99.068089227,172.4828134422,310.2029212867,257.2351341706,252.556672287,144.7020708034,92.4305865123,98.052579175,57.3265042162,430.7734296314,126.7035139087,49.1228061979,258.2055757967,194.5032394211,201.0708927041,32.9089858776,52.7416400661,52.7369891244,147.0365924571,128.8802046073,169.888210772,56.4766374682,152.6780786916,58.6793126584,336.6848972973
99.4891315538,78.7715491951,67.4639726208,62.16851396,124.7594224156,26.4554893938,26.7999955468,25.995470139,33.0460981889,58.4821321078,104.3919623796,85.9831403794,83.7048950637,48.8505810307,29.1916870342,27.9070748813,14.4014860842,132.2022542036,42.9368979766,16.690782304,86.8792231387,65.609613445,66.707845339,10.9170082269,17.6999128236,17.9289189873,49.7196509418,43.7176945419,57.6702395769,19.3472530614,43.5937502185,18.1889171296,112.2959306638
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86.5347071042,79.7922822764,64.5571438764,54.064203835,111.0894730887,28.6749976789,26.0012653813,24.8898199642,29.1673141693,50.7276860059,91.7595026566,75.8257204566,76.1418397573,43.0596277994,27.8817877486,29.7914178447,17.909877883,118.1091333201,37.099394649,14.7493134074,77.2319926931,57.9296362294,60.5435994369,9.6579111821,15.0177525512,15.4724269706,43.4514970834,37.9903990502,45.1710004323,17.2018275951,48.9945979734,17.0975491792,99.3382933872
237.6297480508,219.127354363,177.2542493921,148.2192939937,306.4460791806,78.9162417288,71.1784268082,68.6292095457,81.1096757358,139.3540419225,252.3646903523,207.6919278291,209.7411466242,118.1917422459,76.825400255,81.9158738507,49.5010836398,348.7742244291,103.3000664982,40.4548133377,212.1421994881,159.2513062851,167.734659423,26.9141833391,42.4393303981,42.6570396157,119.2391873074,104.0064756612,129.8984877501,47.1359699843,135.6179498218,47.5578582735,272.5844423159
404.1283380971,372.9631425277,301.4924499373,251.9812393571,522.2445328514,134.7825167063,121.5464890315,117.0785341874,139.6393791296,236.8075182385,427.8581334765,353.9153343516,357.1988296658,201.4825734622,131.0346295199,139.7628836923,84.3890015646,613.2766606999,177.252000478,68.8558855174,360.8945646465,270.5379771556,286.2262824876,46.0605597945,72.3237541264,72.5485363389,202.2892533135,177.049023041,228.5706945715,80.2002918802,231.3825251142,80.7987030519,462.8965688603
575.678853386,532.1451835816,429.7156376173,359.4640160082,744.7264048599,191.8458747458,173.0449283489,167.2197027099,200.421383741,338.235515422,610.2297451208,503.5058440989,509.3704745598,287.7118428604,186.2271715511,199.6385669561,120.5839565213,905.9477662194,253.6639893026,97.8392958603,514.3354788831,383.8784784016,409.0268964841,65.8629752183,103.2856034924,103.2316706445,287.8189893894,251.8683634141,329.3095026054,114.1513898,328.6814720084,114.7733724032,659.7654365837
626.7608404081,580.1930975469,468.6283599603,391.8212675955,812.6478155774,210.0306111204,189.7877393742,183.0945453445,219.9213334153,368.2289717786,664.6572776402,548.5293630858,556.9671526344,313.4263126495,203.2663118618,218.6171969139,131.3409711214,1006.9105530215,278.4756740153,106.7268889394,561.5580292769,419.1819638866,446.901235144,71.9597394639,112.4883737432,112.3211271336,313.8400305598,274.611554317,359.4328322441,124.4566523402,359.3939322002,124.9278466621,719.2563066819
688.0817694475,637.602167863,514.570435171,430.3976392677,893.4357341291,231.9575778268,209.5319546214,201.9857148994,242.6890986548,404.4338202918,730.2120434482,603.1138870786,612.5071672733,344.9967373205,223.8788250205,240.9620108946,144.5429401819,1116.4621551306,307.2860368172,117.747296595,617.3510088627,461.3560109127,491.8494409399,79.2609282875,123.6938190046,123.5156643963,345.7026887535,302.0054528316,395.5983996479,136.7404902881,395.0114178136,137.2135580508,790.3302362127
721.7582186713,667.646939704,539.3576440577,451.2177741781,936.8028818803,243.7253589103,220.0859391024,212.3460183449,254.6689423678,423.9397282949,764.8634648738,632.6134647179,642.4332925203,361.8048813607,235.24189822,253.1593145934,151.7042033668,1149.7173146699,323.0606941867,123.4568266663,646.5321211048,484.2398744702,516.3133362565,83.3611920602,129.6540128419,129.6992325244,362.4654095106,317.0128576149,415.7143520594,143.6218462862,414.6756174506,144.2184635741,828.0814145682
718.3915037466,662.6509001671,534.7757141339,447.8602320864,929.0379972519,242.0411699703,218.3244555828,210.8679708346,253.5274689013,420.2381546658,759.9784093037,628.1795368223,638.2427929249,358.6001924618,233.6504186576,251.6038675259,150.728685548,1138.4386889927,320.4825915374,122.5338820541,641.6132775123,480.6949169814,512.557727491,82.7696850837,128.9819425664,129.1561329682,360.2828872787,314.8558151794,412.9718348498,142.3203295965,410.6159220666,143.8785511727,822.741512544
665.5550139213,613.7819685859,495.0340451364,415.196825204,860.3265442531,223.4532603638,201.7088296434,194.8426296247,234.5739383366,389.8066201243,704.2380743574,582.3817976418,589.7530156452,331.5812084256,216.4843955607,232.9310240964,139.6087918411,1073.7701416473,296.2823714026,113.856734843,594.1803439892,445.0292253848,474.1664575452,76.7249584427,119.5378956794,119.8600055722,333.7480638975,291.6937447609,382.912604149,131.6598152318,379.0097974348,133.7408553762,762.6368468197
578.914677605,534.8151104981,430.8219673615,361.8827090368,748.1648921678,192.5636997458,174.0576628006,168.4200835951,203.7695600366,339.9468412228,613.2236759466,507.1759852779,511.1225106428,287.9390044983,187.821755987,201.9641179354,121.0476353778,920.9730999599,257.1856292818,98.5366406903,516.8213779103,386.3588008862,411.9626384166,66.4187956477,104.0760103085,104.2931419634,290.4544867984,253.885015855,333.8639534966,114.3057880367,327.1132132878,116.6092437731,664.4986843404
388.3405511031,358.9599393871,288.3795768526,243.0047828186,503.1243335893,129.1855770346,116.3830618569,112.6655494731,135.9181277283,228.4457993065,411.9308905298,340.6368015372,343.7416075714,193.4990029437,125.6795260134,134.9230747766,80.3519710571,600.1467951763,172.8139733942,66.2451047563,347.6301080986,259.5241612253,274.6471393322,44.4437307933,69.8314418508,69.9042843218,195.0670178908,170.723270979,224.0740989738,76.8628096292,217.3389436546,78.2648744814,446.4036318991
232.9489250323,212.5980932457,171.102603532,145.5015187623,300.5143456106,76.407445198,68.8048637522,66.8971930766,80.3543057817,136.8645861369,246.6148456257,204.3503608989,204.8261306432,115.998597428,74.8903803844,79.4419516279,46.5857302439,344.6225976984,103.104325744,39.6916359342,207.6853300721,155.5451273656,162.3007700798,26.6184797222,41.8659702272,41.8816356476,116.8071520048,102.3766216245,134.2932210631,46.049259349,126.0268260944,46.6788663303,267.3400008966
